row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
1297	738846	60 Prairie Ave	PROVIDENCE ST	No Controls	premise	Two-Way , Not Divided	60 Prairie Ave, Providence, RI, USA	41.81352	-71.41521	41.811976	-71.4149313	173.4257909	Not yet determined	distance greater than 100m
1293	739095	eddy Stree	I 195 RELOCATION	Traffic Control Signal	route	Two-Way , Not Divided	Eddy Stree and I 195 Relocation, Providence, RI, USA	41.80944	-71.40722	41.8059506	-71.4072274	388.4387165	Not yet determined	distance greater than 100m
1285	746967	THERESA CT	MANTON AVE	No Controls	route	Two-Way, Divided, Positive Median Barrier	Theresa Ct and Manton Ave, Providence, RI, USA	41.82154	-71.44863	41.8257711	-71.4570108	839.7575152	Not yet determined	distance greater than 100m
1279	743342	850 MANTON AVENUE	CHALKSTONE AVE	No Controls	premise	Two-Way , Not Divided	850 Manton Avenue, Providence, RI, USA	41.83391	-71.46725	41.8329814	-71.4659043	152.1306859	Not yet determined	distance greater than 100m
1275	744028	Smith St	SMITH ST	Stop Signs	route	Two-Way , Not Divided	Smith Street and Smith Street, Providence, RI, USA	41.83756	-71.43347	41.8418141	-71.4433053	943.1901946	Not yet determined	distance greater than 100m
1267	744714	BEACHMONT AVE	CAHILL ST	Stop Signs	route	Two-Way , Not Divided	Beachmont Ave and Cahill Street, Providence, RI, USA	41.80223	-71.40786	41.8037453	-71.4084995	176.8329016	Not yet determined	distance greater than 100m
1263	744924	ELMWOOD AVE	ELMWOOD AVE	No Controls	route	Two-Way, Not Divided With a Continuous Left Turn Lane	Elmwood Ave and Elmwood Ave, Providence, RI, USA	41.80337	-71.42577	41.7920613	-71.4229658	1280.208247	Raw	distance greater than 100m
1249	745406	STATE HWY 10 N	UNION AVE	Traffic Control Signal	street_address	Two-Way, Divided, Positive Median Barrier	State Hwy 10 N and Union Ave, Providence, RI, USA	41.8087	-71.44057	41.8100615	-71.4354863	448.21659	Not yet determined	distance greater than 100m
1238	746891	PLAINFIELD ST	RT 6 EAST RAMP	Traffic Control Signal	street_address	Two-Way, Divided, Unprotected (painted>4feet) Medium	Plainfield Street and Rt 6 East Ramp, Providence, RI, USA	41.81414	-71.44737	41.8166485	-71.4439495	398.1355492	Not yet determined	distance greater than 100m
1239	746920	RANDALL ST	CHARLES ST	Pavement Markings	route	One-Way Trafficway	Randall Street and Charles Street, Providence, RI, USA	41.82047	-71.45178	41.8361618	-71.4121277	3724.205722	Not yet determined	distance greater than 100m
1234	747151	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	One-Way Trafficway	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
1236	747674	445 Smith St	SMITH ST	Pavement Markings	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	445 Smith Street, Providence, RI, USA	41.83266	-71.4192	41.8354552	-71.4258315	631.9436284	Not yet determined	distance greater than 100m
1224	747952	North Main St	N MAIN ST	Stop Signs	intersection	One-Way Trafficway	North Main Street and N Main Street, Providence, RI, USA	41.83014	-71.41016	41.9595187	-71.700964	28072.91159	Not yet determined	distance greater than 100m
1211	748576	172 Roanoke Street	CARLETON ST	No Controls	street_address	Two-Way , Not Divided	172 Roanoke Street, Providence, RI, USA	41.83139	-71.44787	41.8309595	-71.4511285	274.4940577	Not yet determined	distance greater than 100m
1206	748636	ASHBURTON ST	ASHBURTON ST	No Controls	locality	One-Way Trafficway	Ashburton Street and Ashburton Street, Providence, RI, USA	41.83665	-71.41407	-43.905386	171.7447855	15008478.05	Raw	distance greater than 100m
1197	749010	WILLIAMS ST	S WATER ST	Stop Signs	route	One-Way Trafficway	Williams Street and S Water Street, Providence, RI, USA	41.82157	-71.40438	41.8202174	-71.4039536	154.6701231	Not yet determined	distance greater than 100m
1194	749512	WASHINGTON ST	EXCHANGE ST	No Controls	route	One-Way Trafficway	Washington Street and Exchange Street, Providence, RI, USA	41.8246	-71.41254	41.8257255	-71.4110379	176.7026982	Not yet determined	distance greater than 100m
1188	749877	MERINO ST	CROWNINSHIELD ST	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Merino Street and Crowninshield Street, Providence, RI, USA	41.81852	-71.45909	41.8172	-71.458626	151.9003589	Not yet determined	distance greater than 100m
1189	749882	ALVERSON AVE	NYE ST	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Alverson Ave and Nye Street, Providence, RI, USA	41.81874	-71.46007	41.8169709	-71.4594499	203.5439361	Not yet determined	distance greater than 100m
1176	751985	731 Eddy Street	NA	No Controls	premise	Two-Way , Not Divided	731 Eddy Street, Providence, RI, USA	41.8087	-71.40723	41.8078196	-71.4075635	101.8374567	Not yet determined	distance greater than 100m
1167	752544	EAST RIVER ST	WATERMAN ST	No Controls	route	Two-Way , Not Divided	East River Street and Waterman Street, Providence, RI, USA	41.82768	-71.3814	41.8276277	-71.394672	1100.930279	Not yet determined	distance greater than 100m
1160	752842	Memorial Blvd	EXIT 22A  (RT )	Traffic Control Signal	locality	Two-Way, Divided, Positive Median Barrier	Memorial Blvd and Exit 22a  (Rt ), Providence, RI, USA	41.82583	-71.41506	41.8239891	-71.4128343	275.8329143	Not yet determined	distance greater than 100m
1161	752870	RANDALL ST	CHARLES ST	No Controls	route	Two-Way , Not Divided	Randall Street and Charles Street, Providence, RI, USA	41.83761	-71.41032	41.8361618	-71.4121277	220.1541016	Not yet determined	distance greater than 100m
1146	756058	ELMA ST	PRAIRIE AVE	No Controls	intersection	One-Way Trafficway	Elma Street and Prairie Ave, Providence, RI, USA	41.79695	-71.4129	41.7972648	-71.4112689	139.8270718	Not yet determined	distance greater than 100m
1143	756671	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	Two-Way , Not Divided	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
1141	756883	DYER STREET	DORRANCE STREET	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dyer Street and Dorrance Street, Providence, RI, USA	41.80338	-71.40157	41.8212095	-71.4081639	2058.793307	Not yet determined	distance greater than 100m
1127	760262	100 francis st	AMERICAN EXPRESS PLZ	No Controls	street_address	Two-Way , Not Divided	100 Francis Street, Providence, RI, USA	41.8279	-71.41534	41.8260966	-71.415882	205.7263934	Not yet determined	distance greater than 100m
1123	760439	PLAINFIELD ST	PLAINFIELD ST	No Controls	route	Two-Way , Not Divided	Plainfield Street and Plainfield Street, Providence, RI, USA	41.81414	-71.44737	41.8067161	-71.4643452	1633.027628	Raw	distance greater than 100m
1124	760462	S WATER ST	S WATER ST	Other	route	One-Way Trafficway	S Water Street and S Water Street, Providence, RI, USA	41.82276	-71.40639	41.8202174	-71.4039536	347.7993424	Raw	distance greater than 100m
1119	761144	Hartford Ave	HARTFORD AVE	No Controls	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81843	-71.45779	41.829423	-71.5357282	6580.156901	Not yet determined	distance greater than 100m
1116	761448	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.84775	-71.43098	41.8715442	-71.4649957	3869.035717	Raw	distance greater than 100m
1111	761879	DORRANCE ST.	FOUNTAIN ST	Traffic Control Signal	intersection	Two-Way , Not Divided	Dorrance St. and Fountain Street, Providence, RI, USA	41.8349	-71.41676	41.8249124	-71.4146249	1125.831358	Not yet determined	distance greater than 100m
1110	762031	AMERICAN EXPRESS PLZ	EXCHANGE ST	Stop Signs	route	Two-Way , Not Divided	American Express Plz and Exchange Street, Providence, RI, USA	41.82833	-71.4132	41.8265115	-71.4118704	230.5294397	Not yet determined	distance greater than 100m
1095	765113	WESTMINSTER ST	SERVICE ROAD 8	No Controls	intersection	Two-Way , Not Divided	Westminster Street and Service Road 8, Providence, RI, USA	41.81919	-71.41791	41.816332	-71.4406099	1909.9366	Not yet determined	distance greater than 100m
1088	765576	ADMIRAL ST	HUXLEY AVE	No Controls	intersection	Two-Way , Not Divided	Admiral Street and Huxley Ave, Providence, RI, USA	41.83463	-71.41633	41.8467787	-71.4326586	1913.835392	Not yet determined	distance greater than 100m
1087	765854	SPICER ST	BERNARD ST	No Controls	intersection	Two-Way , Not Divided	Spicer Street and Bernard Street, Providence, RI, USA	41.79105	-71.40639	41.7905257	-71.4078253	132.6562424	Not yet determined	distance greater than 100m
1083	766752	FRANCIS ST	FOUNTAIN ST	Traffic Control Signal	route	Two-Way , Not Divided	Francis Street and Fountain Street, Providence, RI, USA	41.82489	-71.4145	33.9176699	-79.7489411	1143868.486	Not yet determined	distance greater than 100m
1080	767003	MEMORIAL BLVD	STEEPLE ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82678	-71.41066	41.8273889	-71.409299	131.6814827	Not yet determined	distance greater than 100m
1071	768115	105 Harris Ave	ACORN ST	No Controls	street_address	Two-Way , Not Divided	105 Harris Ave, Providence, RI, USA	41.82607	-71.42889	41.8273632	-71.4233044	485.1822372	Not yet determined	distance greater than 100m
1064	769037	STEEPLE ST	MEMORIAL BLVD	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Steeple Street and Memorial Blvd, Providence, RI, USA	41.82674	-71.41068	41.8263996	-71.4134258	230.8990517	Not yet determined	distance greater than 100m
1061	769159	CHARLES ST	195 NORTH ON RAMP	No Controls	route	One-Way Trafficway	Charles Street and 195 North On Ramp, Providence, RI, USA	41.83696	-71.41315	41.817505	-71.4167284	2185.967681	Not yet determined	distance greater than 100m
1032	777758	COLLEGE ST	COLLEGE ST	Traffic Control Signal	route	One-Way Trafficway	College Street and College Street, Providence, RI, USA	41.82564	-71.40784	41.8260241	-71.4066485	107.6901728	Raw	distance greater than 100m
1027	778414	N MAIN ST	N MAIN ST	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	N Main Street and N Main Street, Providence, RI, USA	41.83709	-71.4095	41.8256787	-71.4078251	1277.874235	Raw	distance greater than 100m
1026	778460	SMITH ST	ORMS ST	No Controls	intersection	Two-Way , Not Divided	Smith Street and Orms Street, Providence, RI, USA	41.83456	-71.42401	41.8337775	-71.4219437	192.2490257	Not yet determined	distance greater than 100m
1025	778867	BROAD ST	BROAD ST	Stop Signs	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.80648	-71.42002	41.7945838	-71.4101636	1556.513667	Raw	distance greater than 100m
1010	783053	Point St	Service road #8	Traffic Control Signal	route	One-Way Trafficway	Point Street and Service Road #8, Providence, RI, USA	41.81513	-71.41193	41.8158978	-71.4408471	2400.65566	Not yet determined	distance greater than 100m
1003	783947	BRANCH AVE EXIT	BRANCH AVE	Yield Signs	route	Two-Way , Not Divided	Branch Ave Exit and Branch Ave, Providence, RI, USA	41.85252	-71.42536	41.8515249	-71.4228521	235.6156623	Not yet determined	distance greater than 100m
1001	783971	BROAD ST	BROAD ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Broad Street, Providence, RI, USA	41.80977	-71.42101	41.7945838	-71.4101636	1915.197638	Raw	distance greater than 100m
997	784816	73 PHEBE ST	ADMIRAL ST	No Controls	premise	Two-Way , Not Divided	73 Phebe Street, Providence, RI, USA	41.83618	-71.41545	41.8526339	-71.4419725	2862.267402	Not yet determined	distance greater than 100m
990	785687	Branch Ave	Branch Ave Exit	No Controls	route	Two-Way, Divided, Positive Median Barrier	Branch Ave and Branch Ave Exit, Providence, RI, USA	41.8461	-71.4114	41.8515249	-71.4228521	1125.392148	Not yet determined	distance greater than 100m
967	788891	DEAN ST	KINSLEY AVE	No Controls	intersection	One-Way Trafficway	Dean Street and Kinsley Ave, Providence, RI, USA	41.82747	-71.42616	41.828859	-71.4264711	156.7613814	Not yet determined	distance greater than 100m
962	789511	CHARLES ST	CHARLES ST EXIT 23	Yield Signs	locality	One-Way Trafficway	Charles Street and Charles St Exit 23, Providence, RI, USA	41.83785	-71.41426	41.8239891	-71.4128343	1547.513321	Not yet determined	distance greater than 100m
951	790756	CHAD BROWN STREET	RADCLIFFE AVENUE	Stop Signs	intersection	Two-Way , Not Divided	Chad Brown Street and Radcliffe Avenue, Providence, RI, USA	41.83349	-71.41682	41.8393259	-71.4311219	1352.432837	Not yet determined	distance greater than 100m
949	790916	BROAD ST	LOCKWOOD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Lockwood Street, Providence, RI, USA	41.81536	-71.42062	41.8129685	-71.4159924	467.2089484	Not yet determined	distance greater than 100m
943	791597	Plainfield Street	Union Street	Stop Signs	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Plainfield Street and Union Street, Providence, RI, USA	41.8088	-71.46314	41.823235	-71.4134849	4421.947513	Not yet determined	distance greater than 100m
940	792184	FRANCIS ST	AMERICAN EXPRESS PLZ	Traffic Control Signal	locality	Two-Way, Divided, Unprotected (painted>4feet) Medium	Francis Street and American Express Plz, Providence, RI, USA	41.82741	-71.41541	41.8239891	-71.4128343	436.6572833	Not yet determined	distance greater than 100m
937	792659	PONAGANSETT AVE / DRESSER ST	PONAGANSETT AVE	No Controls	establishment	Two-Way , Not Divided	Ponagansett Ave / Dresser Street and Ponagansett Ave, Providence, RI, USA	41.81979	-71.4584	41.84190254	-71.72369198	22142.16433	Not yet determined	distance greater than 100m
936	793135	HAUXHURST AVE	LAUREL HILL AVE	No Controls	route	One-Way Trafficway	Hauxhurst Ave and Laurel Hill Ave, Providence, RI, USA	41.82179	-71.4554	41.8067975	-71.4525408	1685.732086	Not yet determined	distance greater than 100m
928	794476	Elmwood Ave	Roger Williams Ave	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Elmwood Ave and Roger Williams Ave, Providence, RI, USA	41.78767	-71.42041	41.7885278	-71.4209033	103.8978993	Not yet determined	distance greater than 100m
925	795002	BRANCH AVE	95 SOUTH ON-RAMP	No Controls	route	One-Way Trafficway	Branch Ave and 95 South On-Ramp, Providence, RI, USA	41.85064	-71.42521	41.8515249	-71.4228521	218.9299322	Not yet determined	distance greater than 100m
920	795544	SERVICE ROAD 8	BROAD ST	Traffic Control Signal	street_address	One-Way Trafficway	Service Road 8 and Broad Street, Providence, RI, USA	41.818	-71.41637	41.819365	-71.4149768	190.9147144	Not yet determined	distance greater than 100m
919	796617	GREENWICH ST	BUCKLIN ST	Traffic Control Signal	intersection	Two-Way , Not Divided	Greenwich Street and Bucklin Street, Providence, RI, USA	41.80237	-71.42609	41.8023399	-71.4276553	129.9364359	Not yet determined	distance greater than 100m
908	797245	310 Cranston Street	GILMORE ST	No Controls	premise	Two-Way , Not Divided	310 Cranston Street, Providence, RI, USA	41.81336	-71.4281	41.8126796	-71.4291479	115.3081381	Not yet determined	distance greater than 100m
906	797387	SERVICE ROAD 8	WESTMINSTER ST	Stop Signs	street_address	One-Way Trafficway	Service Road 8 and Westminster Street, Providence, RI, USA	41.81924	-71.41784	41.8252921	-71.4089265	1000.33184	Not yet determined	distance greater than 100m
891	798522	REDWING ST	BUCKLIN ST	Unknown	intersection	Two-Way , Not Divided	Redwing Street and Bucklin Street, Providence, RI, USA	41.79939	-71.42649	41.7992422	-71.4277346	104.5877338	Not yet determined	distance greater than 100m
882	799573	BROAD ST	MARLBOROUGH ST	No Controls	route	Two-Way , Not Divided	Broad Street and Marlborough Street, Providence, RI, USA	41.80572	-71.41978	41.7909266	-71.4457512	2712.426761	Not yet determined	distance greater than 100m
880	799790	Veazie Street	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Veazie Street and Douglas Ave, Providence, RI, USA	41.85154	-71.43468	41.8505578	-71.4341761	117.0497545	Not yet determined	distance greater than 100m
877	800132	60 VALLEY ST	SAN SOUCI DR	No Controls	premise	Two-Way , Not Divided	60 Valley Street, Providence, RI, USA	41.81767	-71.44086	41.8189506	-71.4412852	146.8553867	Not yet determined	distance greater than 100m
875	800520	EDDY ST	EDDY ST EXIT	No Controls	route	Two-Way , Not Divided	Eddy Street and Eddy St Exit, Providence, RI, USA	41.81156	-71.40709	41.8059506	-71.4072274	624.5396181	Not yet determined	distance greater than 100m
874	800606	533 ELMWOOD AVE	533 ELMWOOD AVE	No Controls	premise	Two-Way , Not Divided	533 Elmwood Ave, Providence, RI, USA	41.79939	-71.42649	41.7976099	-71.4267799	199.6149138	Raw	distance greater than 100m
864	801458	HARTFORD AVE	HARTFORD AVE	Unknown	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81827	-71.45698	41.829423	-71.5357282	6649.500547	Raw	distance greater than 100m
861	802806	DUPONT DR	NIANTIC AVE	Traffic Control Signal	intersection	Two-Way , Not Divided	Dupont Dr and Niantic Ave, Providence, RI, USA	41.80066	-71.43901	41.796166	-71.439058	500.2856505	Not yet determined	distance greater than 100m
862	802844	BROAD ST	BROAD ST	Pavement Markings	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.81632	-71.41929	41.7945838	-71.4101636	2535.403226	Raw	distance greater than 100m
